ID=TraesCS1B01G377500;primconf=HC
ID=TraesCS7D01G147700;primconf=HC
ID=TraesCS3B01G099300;primconf=HC
ID=TraesCS4B01G189000;primconf=HC
ID=TraesCS5B01G110800;primconf=HC
ID=TraesCS7B01G301800;primconf=HC
ID=TraesCS2B01G348200;primconf=HC
ID=TraesCS7B01G080700;primconf=HC
ID=TraesCS7B01G068100;primconf=HC
ID=TraesCS7B01G401900;primconf=HC
ID=TraesCS2B01G027200;primconf=HC
ID=TraesCS1A01G053600;primconf=HC
ID=TraesCS7D01G324900;primconf=HC
ID=TraesCS5A01G001700;primconf=HC
ID=TraesCS2B01G154700;primconf=HC
ID=TraesCS4A01G248100;primconf=HC
ID=TraesCS3D01G143000;primconf=HC
ID=TraesCS1A01G130800;primconf=HC
ID=TraesCS2A01G268700;primconf=HC
ID=TraesCS7B01G223300;primconf=HC
ID=TraesCS5A01G170600;primconf=HC
ID=TraesCS5B01G400200;primconf=HC
ID=TraesCS2B01G023900;primconf=HC
ID=TraesCS4A01G149500;primconf=HC
ID=TraesCS7D01G472200;primconf=HC
ID=TraesCS3D01G206000;primconf=HC
ID=TraesCS2B01G224600;primconf=HC
ID=TraesCS2A01G487600;primconf=HC
ID=TraesCS4A01G076000;primconf=HC
ID=TraesCS4A01G271700;primconf=HC
ID=TraesCS2A01G387200;primconf=HC
ID=TraesCS5D01G092200;primconf=HC
ID=TraesCS1B01G268700;primconf=HC
ID=TraesCS7B01G009300;primconf=HC
ID=TraesCS4D01G295000;primconf=HC
ID=TraesCS3A01G450600;primconf=HC
ID=TraesCS3B01G040900;primconf=HC
ID=TraesCS5B01G155400;primconf=HC
ID=TraesCS5A01G467500;primconf=HC
ID=TraesCS2B01G461300;primconf=HC
ID=TraesCS6B01G247000;primconf=HC
ID=TraesCS4A01G175400;primconf=HC
ID=TraesCS3D01G291200;primconf=HC
ID=TraesCS1D01G229600;primconf=HC
ID=TraesCS3A01G210100;primconf=HC
ID=TraesCS2D01G085100;primconf=HC
ID=TraesCS6B01G056100;primconf=HC
ID=TraesCS1A01G164600;primconf=HC
ID=TraesCS3B01G296100;primconf=HC
ID=TraesCS7D01G059000;primconf=HC
ID=TraesCS7A01G174500;primconf=HC
ID=TraesCS5B01G249000;primconf=HC
ID=TraesCS1A01G033000;primconf=HC
ID=TraesCS6B01G258400;primconf=HC
ID=TraesCS7B01G087400;primconf=HC
ID=TraesCS6B01G317600;primconf=HC
ID=TraesCS5A01G278100;primconf=HC
ID=TraesCS3D01G282800;primconf=HC
ID=TraesCS2D01G183100;primconf=HC
ID=TraesCS5A01G059300;primconf=HC
ID=TraesCS4A01G290000;primconf=HC
ID=TraesCS3D01G359000;primconf=HC
ID=TraesCS3D01G047500;primconf=HC
ID=TraesCS7B01G401800;primconf=HC
ID=TraesCS7B01G328700;primconf=HC
ID=TraesCS1A01G409600;primconf=HC
ID=TraesCS3A01G440900;primconf=HC
ID=TraesCS5B01G291900;primconf=HC
ID=TraesCS7A01G336600;primconf=HC
ID=TraesCS4B01G317400;primconf=HC
ID=TraesCS1A01G276100;primconf=HC
ID=TraesCS3D01G210500;primconf=HC
ID=TraesCS4D01G087100;primconf=HC
ID=TraesCS2A01G492400;primconf=HC
ID=TraesCS4B01G133600;primconf=HC
ID=TraesCS1B01G260100;primconf=HC
ID=TraesCS4D01G040200;primconf=HC
ID=TraesCS1A01G125100;primconf=HC
ID=TraesCS5D01G163500;primconf=HC
ID=TraesCS5B01G289500;primconf=HC
ID=TraesCS2A01G151600;primconf=HC
ID=TraesCS4B01G326000;primconf=HC
ID=TraesCS2A01G404700;primconf=HC
ID=TraesCS7B01G353900;primconf=HC
ID=TraesCS5B01G153200;primconf=HC
ID=TraesCS7A01G325600;primconf=HC
ID=TraesCS7A01G374700;primconf=HC
ID=TraesCS3A01G145600;primconf=HC
ID=TraesCS7D01G227100;primconf=HC
ID=TraesCS4B01G320200;primconf=HC
ID=TraesCS6B01G225500;primconf=HC
ID=TraesCS7A01G428700;primconf=HC
ID=TraesCS7A01G291000;primconf=HC
ID=TraesCS6D01G401800;primconf=HC
ID=TraesCS6A01G101600;primconf=HC
ID=TraesCS5B01G290000;primconf=HC
ID=TraesCS4A01G302000;primconf=HC
ID=TraesCS3A01G202600;primconf=HC
ID=TraesCS3A01G346800;primconf=HC
ID=TraesCS2D01G214900;primconf=HC
ID=TraesCS3A01G217600;primconf=HC
ID=TraesCS7B01G285800;primconf=HC
ID=TraesCS3B01G222700;primconf=HC
ID=TraesCS1B01G078600;primconf=HC
ID=TraesCS7D01G209100;primconf=HC
ID=TraesCS3B01G213900;primconf=HC
ID=TraesCS7D01G447300;primconf=HC
ID=TraesCS1A01G229400;primconf=HC
ID=TraesCS3B01G590400;primconf=HC
ID=TraesCS4B01G200000;primconf=HC
ID=TraesCS2D01G134000;primconf=HC
ID=TraesCS1A01G214600;primconf=HC
ID=TraesCS3B01G418100;primconf=HC
ID=TraesCS1B01G213800;primconf=HC
ID=TraesCS2B01G000600;primconf=HC
ID=TraesCS4A01G075900;primconf=HC
ID=TraesCS4D01G039500;primconf=HC
ID=TraesCS5A01G176400;primconf=HC
ID=TraesCS7D01G167400;primconf=HC
ID=TraesCS7A01G459500;primconf=HC
ID=TraesCS3B01G424400;primconf=HC
ID=TraesCS6D01G213800;primconf=HC
ID=TraesCS2A01G155500;primconf=HC
ID=TraesCS1D01G111700;primconf=HC
ID=TraesCS1D01G022900;primconf=HC
ID=TraesCS1B01G237000;primconf=HC
ID=TraesCS3D01G418400;primconf=HC
ID=TraesCS5D01G452200;primconf=HC
ID=TraesCS7A01G384500;primconf=HC
ID=TraesCS1A01G080700;primconf=HC
ID=TraesCS7D01G008500;primconf=HC
ID=TraesCS7B01G417300;primconf=HC
ID=TraesCS5A01G356200;primconf=HC
ID=TraesCS2A01G263200;primconf=HC
ID=TraesCS3A01G089300;primconf=HC
ID=TraesCS5B01G168800;primconf=HC
ID=TraesCS4B01G261800;primconf=HC
ID=TraesCS7A01G464200;primconf=HC
ID=TraesCS5D01G063500;primconf=HC
ID=TraesCS4A01G432400;primconf=HC
ID=TraesCS6A01G314600;primconf=HC
ID=TraesCS2B01G225300;primconf=HC
ID=TraesCS3B01G481800;primconf=HC
ID=TraesCS6B01G141400;primconf=HC
ID=TraesCS6B01G292200;primconf=HC
ID=TraesCS2B01G303900;primconf=HC
ID=TraesCS3B01G286200;primconf=HC
ID=TraesCS3D01G322700;primconf=HC
ID=TraesCS2B01G608800;primconf=HC
ID=TraesCS4A01G271200;primconf=HC
ID=TraesCS3D01G255600;primconf=HC
ID=TraesCS3B01G197800;primconf=HC
ID=TraesCS4D01G060100;primconf=HC
ID=TraesCS6A01G330400;primconf=HC
ID=TraesCS6B01G055600;primconf=HC
ID=TraesCS4B01G202100;primconf=HC
ID=TraesCS2B01G545600;primconf=HC
ID=TraesCS5A01G044000;primconf=HC
ID=TraesCS2A01G395900;primconf=HC
ID=TraesCS4A01G160000;primconf=HC
ID=TraesCS7A01G343200;primconf=HC
ID=TraesCS1A01G175700;primconf=HC
ID=TraesCS6B01G116200;primconf=HC
ID=TraesCS7D01G410100;primconf=HC
ID=TraesCS5B01G014800;primconf=HC
ID=TraesCS5D01G170900;primconf=HC
ID=TraesCS7B01G390100;primconf=HC
ID=TraesCS6A01G272900;primconf=HC
ID=TraesCS7D01G408000;primconf=HC
ID=TraesCS1B01G292800;primconf=HC
ID=TraesCS2A01G519700;primconf=HC
ID=TraesCS1D01G367300;primconf=HC
ID=TraesCS2B01G346200;primconf=HC
ID=TraesCS2B01G311600;primconf=HC
ID=TraesCS6A01G129100;primconf=HC
ID=TraesCS5B01G244300;primconf=HC
ID=TraesCS5B01G286600;primconf=HC
ID=TraesCS6A01G097200;primconf=HC
ID=TraesCS3B01G308200;primconf=HC
ID=TraesCS1D01G453100;primconf=HC
ID=TraesCS6D01G057900;primconf=HC
ID=TraesCS4B01G219700;primconf=HC
ID=TraesCS4B01G195500;primconf=HC
ID=TraesCS7B01G183300;primconf=HC
ID=TraesCS4B01G309000;primconf=HC
ID=TraesCS5D01G294200;primconf=HC
ID=TraesCS2B01G480300;primconf=HC
ID=TraesCS2A01G184900;primconf=HC
ID=TraesCS5A01G370700;primconf=HC
ID=TraesCS2D01G274800;primconf=HC
ID=TraesCS6A01G339800;primconf=HC
ID=TraesCS2A01G496100;primconf=HC
ID=TraesCS3B01G083500;primconf=HC
ID=TraesCS2D01G304900;primconf=HC
ID=TraesCS3B01G347600;primconf=HC
ID=TraesCS5D01G020400;primconf=HC
ID=TraesCS7B01G492100;primconf=HC
ID=TraesCS5A01G295600;primconf=HC
ID=TraesCS2A01G309300;primconf=HC
ID=TraesCS1D01G453600;primconf=HC
ID=TraesCS6A01G183000;primconf=HC
ID=TraesCS1B01G241600;primconf=HC
ID=TraesCS5D01G514500;primconf=HC
ID=TraesCS7D01G001500;primconf=HC
ID=TraesCS6A01G161200;primconf=HC
ID=TraesCS7A01G124000;primconf=HC
ID=TraesCS7B01G149000;primconf=HC
ID=TraesCS7B01G499400;primconf=HC
ID=TraesCS7D01G106400;primconf=HC
ID=TraesCS4D01G083600;primconf=HC
ID=TraesCS7A01G333300;primconf=HC
ID=TraesCS4B01G246800;primconf=HC
ID=TraesCS6B01G176200;primconf=HC
ID=TraesCS3D01G423500;primconf=HC
ID=TraesCS1D01G095900;primconf=HC
ID=TraesCS6A01G175200;primconf=HC
ID=TraesCS7A01G382200;primconf=HC
ID=TraesCS3D01G178700;primconf=HC
ID=TraesCS4A01G231800;primconf=HC
ID=TraesCS3D01G223200;primconf=HC
ID=TraesCS6A01G373800;primconf=HC
ID=TraesCS4A01G326100;primconf=HC
ID=TraesCS6B01G179300;primconf=HC
ID=TraesCS5B01G398300;primconf=HC
ID=TraesCS2B01G479600;primconf=HC
ID=TraesCS3B01G211500;primconf=HC
ID=TraesCS7A01G232600;primconf=HC
ID=TraesCS7D01G096000;primconf=HC
ID=TraesCS5A01G188500;primconf=HC
ID=TraesCS1D01G244900;primconf=HC
ID=TraesCS2A01G289700;primconf=HC
ID=TraesCS2A01G535900;primconf=HC
ID=TraesCS1B01G373000;primconf=HC
ID=TraesCS1A01G066400;primconf=HC
ID=TraesCS3B01G160600;primconf=HC
ID=TraesCS7A01G215200;primconf=HC
ID=TraesCS2A01G187000;primconf=HC
ID=TraesCS3D01G323800;primconf=HC
ID=TraesCS4B01G187100;primconf=HC
ID=TraesCS2D01G479700;primconf=HC
ID=TraesCS7B01G422800;primconf=HC
ID=TraesCS5D01G196500;primconf=HC
ID=TraesCS3D01G090400;primconf=HC
ID=TraesCS1D01G143900;primconf=HC
ID=TraesCS6B01G177800;primconf=HC
ID=TraesCS6D01G224600;primconf=HC
ID=TraesCS4A01G450900;primconf=HC
ID=TraesCS3B01G562300;primconf=HC
ID=TraesCS2D01G550000;primconf=HC
ID=TraesCS4A01G202900;primconf=HC
ID=TraesCS4A01G400800;primconf=HC
ID=TraesCS4B01G132700;primconf=HC
ID=TraesCS4D01G047000;primconf=HC
ID=TraesCS5A01G232800;primconf=HC
ID=TraesCS2D01G263300;primconf=HC
ID=TraesCS4D01G205600;primconf=HC
ID=TraesCS5B01G131800;primconf=HC
ID=TraesCS6B01G255100;primconf=HC
ID=TraesCS2D01G279600;primconf=HC
ID=TraesCS7B01G326000;primconf=HC
ID=TraesCS5A01G132300;primconf=HC
ID=TraesCS6B01G410900;primconf=HC
ID=TraesCS3D01G142100;primconf=HC
ID=TraesCS2B01G355000;primconf=HC
ID=TraesCS6A01G112600;primconf=HC
ID=TraesCS7A01G198100;primconf=HC
ID=TraesCS7D01G369200;primconf=HC
ID=TraesCS4A01G061600;primconf=HC
ID=TraesCS1D01G451200;primconf=HC
ID=TraesCS7D01G008300;primconf=HC
ID=TraesCS1A01G253400;primconf=HC
ID=TraesCS2B01G363100;primconf=HC
ID=TraesCS7B01G240600;primconf=HC
ID=TraesCS2D01G001800;primconf=HC
ID=TraesCS3B01G567100;primconf=HC
ID=TraesCS2B01G260900;primconf=HC
ID=TraesCS2B01G001800;primconf=HC
ID=TraesCS3B01G116400;primconf=HC
ID=TraesCS7B01G002500;primconf=HC
ID=TraesCS3D01G335700;primconf=HC
ID=TraesCS2B01G130700;primconf=HC
ID=TraesCS6D01G396000;primconf=HC
ID=TraesCS4B01G094700;primconf=HC
ID=TraesCS1D01G284700;primconf=HC
ID=TraesCS7A01G358100;primconf=HC
ID=TraesCS2A01G436400;primconf=HC
ID=TraesCS6A01G139500;primconf=HC
ID=TraesCS7D01G465800;primconf=HC
ID=TraesCS5B01G409100;primconf=HC
ID=TraesCS4A01G378300;primconf=HC
ID=TraesCS2B01G269200;primconf=HC
ID=TraesCS5D01G039600;primconf=HC
ID=TraesCS7B01G224800;primconf=HC
ID=TraesCS3B01G175500;primconf=HC
ID=TraesCS5A01G405800;primconf=HC
ID=TraesCS5A01G023900;primconf=HC
ID=TraesCS6B01G099600;primconf=HC
ID=TraesCS5D01G551900;primconf=HC
ID=TraesCS5D01G381600;primconf=HC
ID=TraesCS3B01G490300;primconf=HC
ID=TraesCS4B01G158400;primconf=HC
ID=TraesCS5D01G364900;primconf=HC
ID=TraesCS7B01G124900;primconf=HC
ID=TraesCS1A01G280900;primconf=HC
ID=TraesCS7A01G238500;primconf=HC
ID=TraesCS3B01G038800;primconf=HC
ID=TraesCS4A01G297500;primconf=HC
ID=TraesCS7D01G307500;primconf=HC
ID=TraesCS1B01G150900;primconf=HC
ID=TraesCS2B01G148200;primconf=HC
ID=TraesCS5A01G503200;primconf=HC
ID=TraesCS6D01G273200;primconf=HC
ID=TraesCS1A01G247300;primconf=HC
ID=TraesCS2D01G242500;primconf=HC
ID=TraesCS3A01G295900;primconf=HC
ID=TraesCS6A01G162900;primconf=HC
ID=TraesCS2D01G249400;primconf=HC
ID=TraesCS1D01G064100;primconf=HC
ID=TraesCS2D01G133900;primconf=HC
ID=TraesCS1B01G106200;primconf=HC
ID=TraesCS2A01G544900;primconf=HC
ID=TraesCS2A01G135600;primconf=HC
ID=TraesCS4D01G167400;primconf=HC
ID=TraesCS6A01G225200;primconf=HC
ID=TraesCS2D01G212100;primconf=HC
ID=TraesCS1A01G177600;primconf=HC
ID=TraesCS2B01G001700;primconf=HC
ID=TraesCS6A01G369000;primconf=HC
ID=TraesCS2D01G596000;primconf=HC
ID=TraesCS2B01G542200;primconf=HC
ID=TraesCS5B01G158300;primconf=HC
ID=TraesCS1A01G199900;primconf=HC
ID=TraesCS3B01G426100;primconf=HC
ID=TraesCS7B01G205500;primconf=HC
ID=TraesCS3A01G435000;primconf=HC
ID=TraesCS7B01G081600;primconf=HC
ID=TraesCS3D01G127500;primconf=HC
ID=TraesCS7A01G504500;primconf=HC
ID=TraesCS5B01G153600;primconf=HC
ID=TraesCS2D01G208100;primconf=HC
ID=TraesCS5B01G124200;primconf=HC
ID=TraesCS4B01G075500;primconf=HC
ID=TraesCS1B01G374000;primconf=HC
ID=TraesCS2A01G017400;primconf=HC
ID=TraesCS1B01G393900;primconf=HC
ID=TraesCS5B01G149800;primconf=HC
ID=TraesCS2B01G280600;primconf=HC
ID=TraesCS7A01G302900;primconf=HC
ID=TraesCS2B01G241900;primconf=HC
ID=TraesCS7D01G400600;primconf=HC
ID=TraesCS4B01G049100;primconf=HC
ID=TraesCS3B01G137100;primconf=HC
ID=TraesCS4A01G123300;primconf=HC
ID=TraesCS7B01G411000;primconf=HC
ID=TraesCS1B01G088600;primconf=HC
ID=TraesCS6D01G344300;primconf=HC
ID=TraesCS5A01G248700;primconf=HC
ID=TraesCS5A01G392400;primconf=HC
ID=TraesCS1B01G192700;primconf=HC
ID=TraesCS3D01G504300;primconf=HC
ID=TraesCS7D01G297500;primconf=HC
ID=TraesCS5A01G137600;primconf=HC
ID=TraesCS5B01G079900;primconf=HC
ID=TraesCS5D01G150900;primconf=HC
ID=TraesCS6B01G300100;primconf=HC
ID=TraesCS5B01G557400;primconf=HC
ID=TraesCS5B01G511600;primconf=HC
ID=TraesCS3A01G440100;primconf=HC
ID=TraesCS4D01G060900;primconf=HC
ID=TraesCS6B01G173900;primconf=HC
ID=TraesCS3A01G276700;primconf=HC
ID=TraesCS1A01G070300;primconf=HC
ID=TraesCS5D01G437400;primconf=HC
ID=TraesCS1A01G252500;primconf=HC
ID=TraesCS6A01G190000;primconf=HC
ID=TraesCS7A01G322600;primconf=HC
ID=TraesCS5A01G155700;primconf=HC
ID=TraesCS2B01G312300;primconf=HC
ID=TraesCS4D01G133500;primconf=HC
ID=TraesCS7B01G230400;primconf=HC
ID=TraesCS7D01G506300;primconf=HC
ID=TraesCS6B01G209800;primconf=HC
ID=TraesCS2B01G591300;primconf=HC
ID=TraesCS5A01G350000;primconf=HC
ID=TraesCS1B01G237700;primconf=HC
ID=TraesCS7B01G065000;primconf=HC
ID=TraesCS2D01G372300;primconf=HC
ID=TraesCS2B01G235600;primconf=HC
ID=TraesCS2A01G391900;primconf=HC
ID=TraesCS7B01G248400;primconf=HC
ID=TraesCS1B01G439900;primconf=HC
ID=TraesCS7D01G373500;primconf=HC
ID=TraesCS6D01G368100;primconf=HC
ID=TraesCS5D01G076900;primconf=HC
ID=TraesCS5A01G342900;primconf=HC
ID=TraesCS5A01G270800;primconf=HC
ID=TraesCS6B01G157400;primconf=HC
ID=TraesCS1B01G241900;primconf=HC
ID=TraesCS3D01G309700;primconf=HC
ID=TraesCS2A01G428000;primconf=HC
ID=TraesCS7D01G351600;primconf=HC
ID=TraesCS7D01G221500;primconf=HC
ID=TraesCS5A01G289300;primconf=HC
ID=TraesCS3A01G043900;primconf=HC
ID=TraesCS1B01G246700;primconf=HC
ID=TraesCS5A01G009500;primconf=HC
ID=TraesCS6B01G168800;primconf=HC
ID=TraesCS3D01G197800;primconf=HC
ID=TraesCS3D01G292100;primconf=HC
ID=TraesCS2D01G388800;primconf=HC
ID=TraesCS7B01G167300;primconf=HC
ID=TraesCS1D01G142200;primconf=HC
ID=TraesCS3D01G446800;primconf=HC
ID=TraesCS6B01G174900;primconf=HC
ID=TraesCS6B01G124500;primconf=HC
ID=TraesCS6A01G201400;primconf=HC
ID=TraesCS3B01G171600;primconf=HC
ID=TraesCS3D01G080500;primconf=HC
ID=TraesCS7A01G550200;primconf=HC
ID=TraesCS7B01G158400;primconf=HC
ID=TraesCS3D01G174300;primconf=HC
ID=TraesCS5A01G249700;primconf=HC
ID=TraesCS4D01G167600;primconf=HC
ID=TraesCS4D01G090400;primconf=HC
ID=TraesCS7D01G291500;primconf=HC
ID=TraesCS1A01G043400;primconf=HC
ID=TraesCS3A01G234700;primconf=HC
ID=TraesCS6B01G211100;primconf=HC
ID=TraesCS2B01G270500;primconf=HC
ID=TraesCS4D01G036500;primconf=HC
ID=TraesCS5B01G002600;primconf=HC
ID=TraesCS2B01G251900;primconf=HC
ID=TraesCS5D01G510200;primconf=HC
ID=TraesCS6B01G412200;primconf=HC
ID=TraesCS7D01G194400;primconf=HC
ID=TraesCS4B01G197900;primconf=HC
ID=TraesCS2B01G578500;primconf=HC
ID=TraesCS2A01G136800;primconf=HC
ID=TraesCS1A01G422100;primconf=HC
ID=TraesCS2D01G498300;primconf=HC
ID=TraesCS4B01G029600;primconf=HC
ID=TraesCS5D01G515800;primconf=HC
ID=TraesCS2A01G340400;primconf=HC
ID=TraesCS2D01G135000;primconf=HC
ID=TraesCS2A01G410800;primconf=HC
ID=TraesCS7A01G119800;primconf=HC
ID=TraesCS4A01G174600;primconf=HC
ID=TraesCS7A01G236200;primconf=HC
ID=TraesCS2B01G162000;primconf=HC
ID=TraesCS5B01G230000;primconf=HC
ID=TraesCS5B01G479300;primconf=HC
ID=TraesCS3B01G165500;primconf=HC
ID=TraesCS1B01G229900;primconf=HC
ID=TraesCS2A01G383900;primconf=HC
ID=TraesCS2D01G240900;primconf=HC
ID=TraesCS6D01G195100;primconf=HC
ID=TraesCS7A01G566000;primconf=HC
ID=TraesCS7A01G310900;primconf=HC
ID=TraesCS3D01G308500;primconf=HC
ID=TraesCS7B01G162500;primconf=HC
ID=TraesCS7B01G218900;primconf=HC
ID=TraesCS5B01G350500;primconf=HC
ID=TraesCS5D01G409800;primconf=HC
ID=TraesCS1B01G356900;primconf=HC
ID=TraesCS5B01G202100;primconf=HC
ID=TraesCS2D01G096800;primconf=HC
ID=TraesCS7A01G338200;primconf=HC
ID=TraesCS5A01G310000;primconf=HC
ID=TraesCS5B01G479000;primconf=HC
ID=TraesCS3D01G113400;primconf=HC
ID=TraesCS3B01G501500;primconf=HC
ID=TraesCS2D01G286800;primconf=HC
ID=TraesCS2D01G595100;primconf=HC
ID=TraesCS2D01G328100;primconf=HC
ID=TraesCS2B01G407300;primconf=HC
ID=TraesCS6A01G004600;primconf=HC
ID=TraesCS3B01G198700;primconf=HC
ID=TraesCS7B01G025800;primconf=HC
ID=TraesCS2B01G240600;primconf=HC
ID=TraesCS6A01G195000;primconf=HC
ID=TraesCS1D01G207500;primconf=HC
ID=TraesCS6B01G231400;primconf=HC
ID=TraesCS6D01G083600;primconf=HC
ID=TraesCS2B01G086100;primconf=HC
ID=TraesCS5D01G395500;primconf=HC
ID=TraesCS6B01G266100;primconf=HC
ID=TraesCS7D01G193000;primconf=HC
ID=TraesCS2A01G499200;primconf=HC
ID=TraesCS4B01G197200;primconf=HC
ID=TraesCS4D01G012800;primconf=HC
ID=TraesCS3B01G300100;primconf=HC
ID=TraesCS1D01G132600;primconf=HC
ID=TraesCS6D01G051000;primconf=HC
ID=TraesCS2D01G152500;primconf=HC
ID=TraesCS7A01G328400;primconf=HC
ID=TraesCS1A01G126300;primconf=HC
ID=TraesCS5B01G174600;primconf=HC
ID=TraesCS7D01G293500;primconf=HC
ID=TraesCS1A01G280600;primconf=HC
ID=TraesCS4A01G189000;primconf=HC
ID=TraesCS5D01G281300;primconf=HC
ID=TraesCS6A01G068200;primconf=HC
ID=TraesCS5A01G491000;primconf=HC
ID=TraesCS3D01G254500;primconf=HC
ID=TraesCS4B01G051600;primconf=HC
ID=TraesCS6D01G226700;primconf=HC
ID=TraesCS2A01G349800;primconf=HC
ID=TraesCS6A01G158700;primconf=HC
ID=TraesCS1B01G306100;primconf=HC
ID=TraesCS2A01G266700;primconf=HC
ID=TraesCS3A01G422800;primconf=HC
ID=TraesCS7D01G291100;primconf=HC
ID=TraesCS2D01G168700;primconf=HC
ID=TraesCS1B01G286000;primconf=HC
ID=TraesCS4B01G042100;primconf=HC
ID=TraesCS6A01G258500;primconf=HC
ID=TraesCS5B01G120600;primconf=HC
ID=TraesCS6A01G146300;primconf=HC
ID=TraesCS2B01G391200;primconf=HC
ID=TraesCS2B01G383300;primconf=HC
ID=TraesCS2B01G083900;primconf=HC
ID=TraesCS5D01G014600;primconf=HC
ID=TraesCS7B01G317400;primconf=HC
ID=TraesCS5A01G440300;primconf=HC
ID=TraesCS5A01G514700;primconf=HC
ID=TraesCS2D01G023300;primconf=HC
ID=TraesCS5D01G467300;primconf=HC
ID=TraesCS6A01G320000;primconf=HC
ID=TraesCS5D01G551300;primconf=HC
ID=TraesCS1B01G196200;primconf=HC
ID=TraesCS6A01G000700;primconf=HC
ID=TraesCS3A01G023200;primconf=HC
ID=TraesCS5D01G034200;primconf=HC
ID=TraesCS6B01G191300;primconf=HC
ID=TraesCS5B01G295100;primconf=HC
ID=TraesCS6D01G169300;primconf=HC
ID=TraesCS1D01G420700;primconf=HC
ID=TraesCS7A01G335400;primconf=HC
ID=TraesCS2A01G149600;primconf=HC
ID=TraesCS7B01G460100;primconf=HC
ID=TraesCS5D01G210400;primconf=HC
ID=TraesCS1B01G250800;primconf=HC
